ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
6502,0.060164664,0.0027000012,0.027603664,0.071898036,0.8376336
6503,0.24178073,0.00093984214,0.10509808,0.43291903,0.21926235
6504,0.25264108,0.00047376225,0.05709465,0.4662412,0.22354928
6505,0.51403785,0.0013901023,0.017023683,0.40573284,0.061815567
6506,0.17978562,0.0023486768,0.15293145,0.5903205,0.07461372
6507,0.0161625,0.001348272,0.5139757,0.25775415,0.21075942
6508,0.4014733,0.00045861953,0.01678769,0.34790632,0.23337401
6509,0.20407574,0.008317918,0.02557247,0.11861596,0.6434179
6510,0.013611496,0.0054306593,0.15192707,0.065144956,0.7638858
6511,0.7891221,0.0009499616,0.004799674,0.013196574,0.19193166
6512,0.94400907,0.0013845314,0.0011734256,0.01590311,0.03752991
6513,0.97927505,0.00032209602,0.00078623905,0.009748271,0.00986836
6514,0.021348082,0.002274691,0.20704281,0.309319,0.46001545
6515,0.20627442,0.0025374189,0.07898519,0.14520688,0.56699604
6516,0.24889234,0.0003568198,0.058605652,0.41741696,0.27472827
6517,0.4540003,0.0153284585,0.16104528,0.15489066,0.21473531
6518,0.3950179,0.0009336464,0.07472123,0.40425736,0.12506981
6519,0.8624603,0.00029504605,0.0015231736,0.034247715,0.10147381
6520,0.024990687,0.0039086565,0.15153416,0.018804098,0.80076236
6521,0.124442846,0.0050382903,0.019128205,0.024740232,0.82665044
6522,0.96704125,0.0006857352,0.0016272385,0.013405643,0.017240178
6523,0.037059214,0.026149096,0.09130992,0.003475045,0.8420067
6524,0.33262256,0.0067906156,0.10517641,0.431474,0.12393647
6525,0.13075574,0.0006901888,0.038540438,0.15302192,0.67699176
6526,0.41468465,0.0017678497,0.0040464806,0.049689233,0.5298118
6527,0.4979274,0.0040960573,0.050654262,0.24924251,0.1980797
6528,0.24672066,0.0023646115,0.07880447,0.58442014,0.087690145
6529,0.28008723,0.0010675841,0.065598965,0.25996274,0.39328355
6530,0.50685096,0.0004992221,0.011447148,0.3582599,0.12294285
6531,0.9675858,0.0004881526,0.001475926,0.009884695,0.020565458
6532,0.79428357,0.0009266638,0.003305252,0.13770646,0.06377809
6533,0.20892748,0.00063885836,0.057796627,0.40794608,0.324691
6534,0.025367755,0.0015930478,0.1099582,0.7095259,0.15355515
6535,0.037014294,0.0021418503,0.27148604,0.40043473,0.28892308
6536,0.7597975,0.0002296491,0.067931816,0.07493013,0.09711093
6537,0.00070923293,0.0017871525,0.017490536,0.0036153877,0.97639775
6538,0.70482206,0.0020791288,0.007235912,0.18862057,0.09724236
6539,0.00025358744,0.08817208,0.026381884,0.0019895246,0.8832029
6540,0.5387575,0.00096473756,0.005138399,0.07696425,0.37817508
6541,0.9252484,0.0033932163,0.0020112349,0.0018701984,0.067476936
6542,0.22273,0.00092988595,0.08406347,0.50701976,0.1852569
6543,0.9796753,0.000505541,0.0012440375,0.0103985425,0.008176618
6544,0.63557506,0.0007885572,0.0045750206,0.015719047,0.3433423
6545,0.580858,0.0008477906,0.012224683,0.33132958,0.074739926
6546,0.0025432932,0.03003043,0.014190661,0.022193303,0.93104225
6547,0.5956467,0.00089641224,0.0069591803,0.06481166,0.33168605
6548,0.0007162962,0.035722565,0.02029803,0.0017978934,0.94146526
6549,0.023838717,0.0017508427,0.0901123,0.12954058,0.7547576
6550,0.6315111,0.0008701203,0.012439753,0.1964946,0.15868449
6551,0.0020580522,0.0063745794,0.06895692,0.0012689092,0.9213415
6552,0.23620775,0.00037268922,0.035976477,0.50764203,0.21980107
6553,0.00073465967,0.001711441,0.012330927,0.03428684,0.95093614
6554,0.2978354,0.0012722953,0.020946566,0.5155347,0.16441105
6555,0.65795463,0.00027497465,0.0020256534,0.26601657,0.07372816
6556,0.8582057,0.0015679621,0.004563352,0.023276402,0.11238657
6557,0.7172448,0.018662456,0.04045193,0.016515987,0.20712481
6558,0.7157463,0.0010689617,0.014915132,0.20020579,0.06806382
6559,0.060400676,0.08032767,0.14000072,0.01316062,0.70611036
6560,0.49588278,0.0008130312,0.05616507,0.29188386,0.15525529
6561,0.0007529749,0.0078508565,0.051151145,0.003171682,0.9370733
6562,0.024228558,0.020316148,0.05138062,0.8692151,0.03485959
6563,0.21307537,0.0002486647,0.019104524,0.1817094,0.58586204
6564,0.6484859,0.00075992156,0.002349386,0.035457373,0.31294742
6565,0.97708124,0.00044485222,0.00064304046,0.007319424,0.014511442
6566,0.4356827,0.006226284,0.04148344,0.10902847,0.4075791
6567,0.2780599,0.002128694,0.08404498,0.43699756,0.19876881
6568,0.43623295,0.00029324673,0.008036877,0.41094708,0.14448982
6569,0.0020526906,0.0033243236,0.016337479,0.00060002797,0.9776855
6570,0.536641,0.0009719661,0.0029194558,0.07001504,0.38945258
6571,0.104734205,0.024343915,0.17000121,0.011544753,0.68937594
6572,0.3425388,0.00047648387,0.06486046,0.3102237,0.28190058
6573,0.018519087,0.008277897,0.049742054,0.05143157,0.8720294
6574,0.61690927,0.00043915684,0.015235046,0.32060495,0.046811603
6575,0.15022595,0.0012137224,0.14483696,0.606118,0.097605325
6576,0.42961347,0.00074144406,0.020711798,0.17717157,0.37176174
6577,0.00045817686,0.004091123,0.029111722,0.0014964658,0.9648425
6578,0.35194898,0.0020277093,0.020644143,0.44535878,0.18002035
6579,0.59945697,0.0005314912,0.004073707,0.047096673,0.34884116
6580,0.86889833,0.00070769823,0.0011776667,0.08209138,0.047124878
6581,0.13656604,0.02726709,0.03534681,0.0043843854,0.7964357
6582,0.07166343,0.0031877677,0.2086012,0.2960302,0.42051739
6583,0.8883152,0.00033720772,0.00073506485,0.02791803,0.08269453
6584,0.017422684,0.0043877033,0.14912017,0.28909957,0.53996986
6585,0.9464403,0.0010808547,0.0016105241,0.0042298594,0.04663841
6586,0.011446714,0.0045736646,0.16617614,0.056009594,0.76179385
6587,0.21444748,0.0007438284,0.010855129,0.6610034,0.11295014
6588,0.026328783,0.004784883,0.06098088,0.26211062,0.6457948
6589,0.5294252,0.0044344906,0.103644066,0.2065664,0.15592986
6590,0.36065432,0.00139354,0.0089289015,0.29036087,0.33866242
6591,0.012268689,0.00581225,0.07913525,0.00068191736,0.90210193
6592,0.87350994,0.0008234032,0.0024525016,0.057323165,0.06589097
6593,0.21616518,0.0011777598,0.05688363,0.39004818,0.33572528
6594,0.70133597,0.0012082323,0.0137212705,0.17202383,0.11171073
6595,0.65769935,0.00026578232,0.008055549,0.29055843,0.043420907
6596,0.06451629,0.0036688547,0.09447914,0.30492324,0.5324125
6597,0.036950417,0.0023873711,0.14100659,0.5133645,0.3062911
6598,0.985903,0.00066400075,0.0007519422,0.0033406066,0.00934041
6599,0.8580184,0.00036629365,0.008820911,0.051923778,0.0808706
6600,0.0021105872,0.0018634519,0.02441255,0.0010449704,0.97056836
6601,0.07190851,0.001909541,0.12845626,0.29182512,0.5059006
6602,0.21721746,0.00067797,0.04274238,0.38992497,0.34943727
6603,0.19833688,0.0035896883,0.05329475,0.29010904,0.45466956
6604,0.7677004,0.0011037381,0.008374194,0.046770815,0.17605093
6605,0.007241238,0.008960147,0.2552062,0.016263988,0.7123285
6606,0.86293346,0.0042131445,0.0029245575,0.014669007,0.11525983
6607,0.51033396,0.0005132,0.009917342,0.43860197,0.040633507
6608,0.29368117,0.00052966905,0.014174599,0.21262883,0.47898576
6609,0.014883857,0.06900535,0.16417852,0.0030633006,0.748869
6610,0.74725354,0.00058737653,0.0018562936,0.12772046,0.12258234
6611,0.6217759,0.0015060739,0.007946706,0.30412614,0.064645156
6612,0.45662662,0.012915314,0.0059861816,0.048100356,0.47637153
6613,0.049816504,0.046761725,0.4855379,0.0035361717,0.41434768
6614,0.332299,0.00038821358,0.030803395,0.4164626,0.22004683
6615,0.8177901,0.00048943603,0.005434502,0.14437513,0.03191087
6616,0.864638,0.0009686898,0.002396136,0.030650577,0.10134656
6617,0.40542173,0.0012765662,0.039455205,0.13631332,0.41753322
6618,0.53276765,0.0019761228,0.060851347,0.29010716,0.11429772
6619,0.037685987,0.009816654,0.4388927,0.03177433,0.48183036
6620,0.9109629,0.00047717293,0.0010453771,0.055443425,0.03207116
6621,0.8131201,0.0005115781,0.005748255,0.14650398,0.034116052
6622,0.9741194,0.0023783266,0.0007673237,0.0015005077,0.021234408
6623,0.9229897,0.00054619525,0.0013998969,0.05340599,0.021658149
6624,0.9189358,0.0009138367,0.0017298603,0.006869736,0.071550846
6625,0.3209232,0.0010091222,0.06473416,0.22141607,0.39191744
6626,0.4740692,0.0023604247,0.024556335,0.41838193,0.08063211
6627,0.025246989,0.0541541,0.1071733,0.0035143031,0.8099113
6628,0.95746374,0.00039796624,0.00073513604,0.02768012,0.013723002
6629,0.00772807,0.0004417871,0.04633487,0.01290707,0.9325883
6630,0.008494445,0.008550318,0.023498423,0.030327411,0.9291294
6631,0.5177627,0.00077950826,0.03477081,0.1910022,0.25568476
6632,0.5011593,0.0003316195,0.048797097,0.3814782,0.068233795
6633,0.46664467,0.00047219548,0.08978081,0.22152478,0.22157758
6634,0.70390123,0.00070743734,0.00935796,0.2441114,0.041921932
6635,0.0665358,0.021018174,0.12966838,0.38270658,0.40007108
6636,0.012529135,0.0007080833,0.1746225,0.14984745,0.66229284
6637,0.008847699,0.004624503,0.1547903,0.033705495,0.798032
6638,0.026608871,0.024077512,0.24863862,0.0738925,0.6267825
6639,0.19138986,0.0007659,0.050190132,0.21404932,0.5436048
6640,0.044090666,0.024489202,0.15153632,0.0010095221,0.77887434
6641,0.024976326,0.00616525,0.3271823,0.07400883,0.5676673
6642,0.08126256,0.04384423,0.52606094,0.003380057,0.34545225
6643,0.9374241,0.00087121205,0.0023836393,0.012496252,0.046824805
6644,0.04475864,0.016629156,0.09884044,0.006455985,0.83331573
6645,0.9158998,0.0003474489,0.0015005663,0.029131114,0.05312105
6646,0.41921115,0.00058734283,0.0628314,0.3306819,0.18668824
6647,0.2016926,0.0051981076,0.09476372,0.30080068,0.39754492
6648,0.08750156,0.0055562905,0.08793865,0.5651513,0.2538522
6649,0.47082615,0.0010947709,0.055102374,0.41515714,0.05781959
6650,0.0010233324,0.05803251,0.031923085,0.004068152,0.90495294
6651,0.6796442,0.0018110479,0.0124090165,0.20293202,0.10320369
6652,0.84365815,0.00036213826,0.001710307,0.10882996,0.045439366
6653,0.5852762,0.00047674205,0.010868493,0.29449794,0.10888063
6654,0.93087614,0.000216946,0.002863219,0.04513332,0.020910384
6655,0.3383262,0.0011075796,0.021567518,0.055172693,0.583826
6656,0.5632354,0.0006780038,0.00366263,0.052342623,0.38008136
6657,0.985188,0.00039938925,0.0007891736,0.0062822266,0.0073411446
6658,0.6461336,0.001189002,0.009272739,0.21011017,0.13329446
6659,0.043628946,0.0038585353,0.10403096,0.018235698,0.83024585
6660,0.00047050678,0.050408524,0.031011943,0.0032901801,0.9148188
6661,0.49901003,0.00034571477,0.016236328,0.3226802,0.16172774
6662,0.38438258,0.0067023723,0.027669128,0.43015724,0.1510887
6663,0.6071048,0.05645612,0.10127145,0.11414746,0.12102018
6664,0.0018194462,0.0013021237,0.052752413,0.0027928401,0.9413332
6665,0.3682611,0.0005859519,0.049259678,0.34279004,0.23910324
6666,0.38851017,0.0011533254,0.0834048,0.112410486,0.41452122
6667,0.008294985,0.0035674581,0.10594281,0.012926357,0.8692684
6668,0.9062316,0.0021344142,0.0015962267,0.03480505,0.05523267
6669,0.96872103,0.0006645618,0.00079217425,0.0145570915,0.01526511
6670,0.09374509,0.0007432765,0.0762834,0.33202934,0.49719888
6671,0.5939445,0.00042326548,0.010981573,0.1301151,0.26453555
6672,0.0010487665,0.0042313267,0.0252639,0.031908236,0.93754774
6673,0.6271754,0.00039534693,0.0029040077,0.29965228,0.06987298
6674,0.75266296,0.0011345383,0.0023500111,0.08834739,0.15550509
6675,0.23417296,0.00068719924,0.021943225,0.5017214,0.24147527
6676,0.6097636,0.0011109407,0.00327331,0.34577665,0.040075526
6677,0.8285787,0.0028270716,0.003144297,0.0052589118,0.16019095
6678,0.65028757,0.0004248152,0.004211535,0.03854956,0.3065265
6679,0.0016487236,0.00879833,0.051295828,0.002195854,0.9360613
6680,0.19504845,0.0008272311,0.0408577,0.7187078,0.044558816
6681,0.64163345,0.0051104617,0.02383326,0.046035867,0.28338695
6682,0.7004814,0.0008267576,0.0030065302,0.06334878,0.23233655
6683,0.0013897383,0.0053938213,0.024953138,0.004231429,0.9640319
6684,0.829445,0.00036546515,0.0032273463,0.10944577,0.057516392
6685,0.27308357,0.0012408288,0.029014451,0.44030237,0.25635877
6686,0.5829074,0.0029086515,0.018151589,0.2972989,0.09873352
6687,0.029793244,0.0014181864,0.17719953,0.15329704,0.63829195
6688,0.20860456,0.00626134,0.029914385,0.57399887,0.18122083
6689,0.6326077,0.00037418242,0.0027828885,0.30868214,0.05555309
6690,0.21440437,0.0036407448,0.043887496,0.54467255,0.19339484
6691,0.7078391,0.0004533493,0.0030904047,0.056181155,0.23243599
6692,0.6906366,0.0010264162,0.0038972544,0.07074104,0.23369873
6693,0.56752294,0.0015460053,0.004026651,0.039978623,0.38692582
6694,0.33144668,0.0020699943,0.06384105,0.21458757,0.38805473
6695,0.012300258,0.0010613381,0.22466719,0.6023807,0.1595905
6696,0.25870278,0.000520531,0.021188302,0.59677553,0.1228129
6697,0.08118557,0.039077118,0.19509546,0.008879443,0.67576236
6698,0.04505694,0.06501594,0.15230647,0.0011853545,0.73643523
6699,0.012798401,0.006139098,0.11707588,0.580986,0.28300062
6700,0.75381786,0.012967815,0.04143513,0.008969977,0.1828092
6701,0.5909505,0.0023630094,0.0041035013,0.013099438,0.3894836
6702,0.013367679,0.003474342,0.45487282,0.21806598,0.31021917
6703,0.73960924,0.00033506664,0.01276443,0.13223572,0.11505553
6704,0.43408242,0.0016143636,0.01908063,0.27755138,0.2676712
6705,0.03680792,0.0031151741,0.06407764,0.522083,0.3739163
6706,0.0025176748,0.0048509627,0.015395382,0.0011810361,0.97605497
6707,0.23075473,0.0005844287,0.031320114,0.53934765,0.19799308
6708,0.9313114,0.00057663076,0.0014860366,0.011222409,0.05540345
6709,0.30241302,0.042667545,0.022307828,0.41969627,0.21291538
6710,0.71710694,0.002349224,0.008643133,0.20650902,0.06539163
6711,0.2267645,0.0013548842,0.025185404,0.56704175,0.1796534
6712,0.549647,0.0012374058,0.006048478,0.14398673,0.29908037
6713,0.34298152,0.00055041217,0.05257274,0.3934714,0.21042395
6714,0.39478993,0.0011024096,0.003755622,0.057108022,0.543244
6715,0.4111247,0.015928054,0.42360613,0.067031056,0.08231001
6716,0.6492738,0.00080971746,0.008820254,0.27157977,0.06951646
6717,0.0020561325,0.0026396303,0.0030216807,0.021126425,0.9711562
6718,0.52883327,0.0005478604,0.010738363,0.26208165,0.19779885
6719,0.3433148,0.0010759878,0.007542613,0.062773325,0.58529323
6720,0.8166607,0.000102548394,0.0048622354,0.13432352,0.04405098
6721,0.30782896,0.00053477054,0.014169223,0.3748947,0.3025723
6722,0.70443445,0.0012008722,0.0041615097,0.20146665,0.088736504
6723,0.57318264,0.0010883802,0.008930026,0.08364149,0.33315742
6724,0.6940934,0.0018728024,0.0059263054,0.2359496,0.062157888
6725,0.4534192,0.00016850962,0.0015396441,0.49385086,0.05102176
6726,0.6609855,0.0014195013,0.004551964,0.090697676,0.24234535
6727,0.066140495,0.014912519,0.08432487,0.010915113,0.823707
6728,0.10219117,0.0006992017,0.094756775,0.754964,0.047388893
6729,0.20361994,0.027808843,0.07109963,0.0022748613,0.69519675
6730,0.2352651,0.0058468604,0.0560585,0.005676023,0.6971535
6731,0.15992379,0.00061454857,0.08818585,0.17573448,0.5755414
6732,0.23521033,0.0022875865,0.0661572,0.62380695,0.072537884
6733,0.6968893,0.000263909,0.002092006,0.2617452,0.039009638
6734,0.36448395,0.0005221742,0.011902412,0.5133979,0.10969357
6735,0.78101707,0.0006066389,0.0045063137,0.08256887,0.13130116
6736,0.28601038,0.00030079004,0.025081275,0.50851405,0.18009356
6737,0.3086026,0.023418315,0.010722008,0.04756644,0.6096906
6738,0.34696198,0.0003173079,0.030564664,0.19429459,0.42786145
6739,0.3067049,0.001222746,0.090427026,0.34027985,0.2613655
6740,0.42746907,0.0015505693,0.040055618,0.23137857,0.29954612
6741,0.32725304,0.0007276102,0.012418525,0.5483069,0.11129395
6742,0.96778136,0.0005116478,0.001150311,0.01546446,0.0150922015
6743,0.7401483,0.0006248665,0.008706386,0.18149541,0.06902505
6744,0.00044695075,0.0062323855,0.07196409,0.002827491,0.91852903
6745,0.115717515,0.00042125053,0.12584311,0.5884148,0.16960338
6746,0.00019375942,0.004431153,0.018841429,0.0003667144,0.97616696
6747,0.042968076,0.008289356,0.10248326,0.35139373,0.49486557
6748,0.50391924,0.0015741455,0.028417023,0.38674203,0.07934751
6749,0.44437438,0.0014968464,0.059827894,0.35364637,0.14065455
6750,0.50698256,0.00042173083,0.047527473,0.22975694,0.21531132
6751,0.012265936,0.0021530087,0.13708892,0.019840708,0.8286514
6752,0.9159808,0.0028625792,0.002831637,0.011228483,0.06709646
6753,0.87142724,0.000352004,0.008516413,0.081885755,0.037818592
6754,0.93325186,0.0013866087,0.0014492782,0.009659234,0.054253016
6755,0.6226656,0.0013975393,0.025274035,0.07064791,0.28001493
6756,0.046065297,0.026286976,0.099588245,0.001211979,0.82684755
6757,0.002810319,0.06706636,0.87597096,0.029506741,0.024645649
6758,0.98767716,0.00034682086,0.0017071577,0.0009636679,0.009305125
6759,0.033876706,0.046838503,0.11164338,0.0036721316,0.80396926
6760,0.7716363,0.0004133729,0.003677076,0.075031556,0.14924169
6761,0.3611682,0.0021556988,0.08581602,0.13826919,0.4125909
6762,0.37610567,0.0016928451,0.08545879,0.2827047,0.25403798
6763,0.82527226,0.0019469832,0.0078113372,0.10986339,0.055106025
6764,0.14824134,0.0013684266,0.030515378,0.1117677,0.7081071
6765,0.44411913,0.0009883295,0.019136379,0.22930509,0.30645114
6766,0.015103914,0.0008044511,0.17872305,0.51816624,0.28720233
6767,0.7180914,0.0008236319,0.0029450825,0.007784356,0.27035552
6768,0.011265794,0.0011845652,0.08700665,0.41790432,0.4826387
6769,0.6230961,0.0011163153,0.009312715,0.28701332,0.079461604
6770,0.012874743,0.005062761,0.15417449,0.37998375,0.4479042
6771,0.07519446,0.0074259113,0.083006926,0.0057460815,0.8286266
6772,0.037887365,0.0009015594,0.26446217,0.5451362,0.15161265
6773,0.037462637,0.006096004,0.3221457,0.055403348,0.57889235
6774,0.14516158,0.0006404464,0.12989333,0.30066973,0.42363495
6775,0.6122675,0.001621823,0.014004298,0.32353464,0.04857173
6776,0.5981818,0.0017505072,0.010369754,0.33095366,0.05874432
6777,0.9452571,0.00038930716,0.00070967677,0.035280168,0.018363727
6778,0.47620153,0.002476157,0.012063241,0.058687124,0.4505719
6779,0.98507565,0.00038399253,0.00042320607,0.0060783047,0.008038788
6780,0.803709,0.0006677615,0.005079226,0.11297019,0.077573895
6781,0.50029755,0.00133341,0.026680144,0.32981265,0.14187624
6782,0.22635464,0.017387103,0.13689207,0.0026816514,0.61668456
6783,0.01754524,0.0024871416,0.21803774,0.336094,0.4258359
6784,0.8908556,0.0009752325,0.0036393206,0.0049673975,0.0995625
6785,0.6717148,0.00047539375,0.008471768,0.24529032,0.0740477
6786,0.0003044864,0.004651845,0.023044143,0.0029533277,0.96904624
6787,0.759525,0.0007553249,0.014575694,0.14048815,0.08465587
6788,0.0023100986,0.039442144,0.01774472,0.006924598,0.9335784
6789,0.44698572,0.0026632373,0.037364148,0.4528924,0.0600945
6790,0.3122708,0.0011957312,0.02105129,0.44255632,0.22292589
6791,0.35902086,0.00021551781,0.029303895,0.34307912,0.26838058
6792,0.44656885,0.00072575227,0.01728584,0.37283435,0.16258524
6793,0.17541558,0.00091165974,0.0363469,0.21287347,0.5744524
6794,0.033360224,0.0053250776,0.07674398,0.0020908273,0.88247985
6795,0.0011278685,0.009640848,0.024233647,0.0017049272,0.96329266
6796,0.9780176,0.001244938,0.0017875934,0.0010037675,0.017946063
6797,0.96874017,0.0011814935,0.00058384845,0.0054330565,0.024061382
6798,0.5901982,0.0008346601,0.0068374863,0.06388468,0.33824494
6799,0.5044816,0.00023031796,0.011212006,0.45967245,0.024403617
6800,0.1472866,0.0039047743,0.045885425,0.1149304,0.6879929
6801,0.001308109,0.033506732,0.019223366,0.0016030726,0.9443587
6802,0.15704964,0.044851486,0.12602137,0.48880783,0.18326972
6803,0.27560705,0.0006818859,0.08801471,0.3735153,0.262181
6804,0.4561009,0.0003251197,0.020013787,0.34918845,0.1743717
6805,0.014487246,0.015891992,0.2136696,0.057659913,0.6982913
6806,0.0025109379,0.0024094314,0.044095226,0.0013371026,0.9496473
6807,0.17528605,0.00086742267,0.048120786,0.60705656,0.16866916
6808,0.92799306,0.003752407,0.004827548,0.0016658693,0.06176118
6809,0.020708574,0.0070279846,0.119777694,0.24492927,0.6075565
6810,0.8575579,0.00037029188,0.0014528661,0.10747588,0.033143044
6811,0.7123561,0.0008506477,0.0054860353,0.21945375,0.061853424
6812,0.62988985,0.00017726584,0.0071428777,0.23611668,0.1266733
6813,0.89809394,0.000527169,0.0018452592,0.007509224,0.09202442
6814,0.07355331,0.0057160784,0.031273637,0.003041823,0.8864151
6815,0.023515493,0.028326314,0.29913062,0.5018088,0.14721873
6816,0.18011604,0.037196193,0.099959366,0.006571347,0.67615706
6817,0.9784443,0.0002962074,0.0009938672,0.007994691,0.012270977
6818,0.48770422,0.0003996446,0.008574623,0.16993442,0.33338708
6819,0.073631994,0.0019126086,0.07790362,0.33202255,0.5145292
6820,0.0013554604,0.01814476,0.029195735,0.0015290426,0.94977504
6821,0.24453247,0.001858849,0.019205658,0.46392915,0.27047384
6822,0.3970842,0.0016960396,0.30656675,0.18649834,0.10815465
6823,0.6090093,0.0010371594,0.008352555,0.24017856,0.14142242
6824,0.014970767,0.0010077887,0.23246244,0.018149354,0.73340964
6825,0.41511256,0.0018907028,0.0066207037,0.35216248,0.22421354
6826,0.9903722,0.00027898452,0.000564258,0.0050344146,0.003750122
6827,0.06237844,0.0040933667,0.044404503,0.054702595,0.8344211
6828,0.011915804,0.0036132606,0.0708099,0.051570553,0.8620904
6829,0.5574113,0.0009787291,0.0155795505,0.34911847,0.07691196
6830,0.06303778,0.0038965452,0.04173227,0.13962686,0.75170654
6831,0.62665856,0.00032367997,0.008403078,0.19112085,0.17349385
6832,0.09486704,0.053950325,0.10005597,0.0018621166,0.74926454
6833,0.026217256,0.03411771,0.27533177,0.0029640016,0.66136926
6834,0.0011634637,0.007579439,0.020408925,0.0067567364,0.9640915
6835,0.39815974,0.0007155796,0.0050061718,0.50682396,0.08929449
6836,0.37646216,0.03816432,0.13206853,0.02908299,0.42422202
6837,0.00047546986,0.005897867,0.04798245,0.07805387,0.86759037
6838,0.4277683,0.0026848696,0.2978574,0.14341453,0.1282749
6839,0.623952,0.0008311833,0.01582996,0.28859392,0.07079297
6840,0.04664249,0.021313945,0.024305996,0.10265339,0.8050842
6841,0.00065202534,0.009113284,0.08152747,0.005903758,0.9028035
6842,0.13175485,0.006223422,0.19719648,0.0095613,0.65526396
6843,0.67962825,0.0014288613,0.0053549656,0.009280353,0.30430758
6844,0.22621346,0.0033909492,0.144249,0.14432375,0.4818229
6845,0.13890564,0.018865254,0.34655526,0.44014677,0.055527043
6846,0.040800624,0.011321189,0.28670457,0.37803683,0.28313676
6847,0.5054871,0.15841693,0.17602944,0.08710401,0.07296251
6848,0.97295636,0.00071821286,0.0014552892,0.013122759,0.011747403
6849,0.3559011,0.00069763395,0.026822148,0.43414456,0.18243456
6850,0.0020824247,0.0021820513,0.027776973,0.0015075823,0.966451
6851,0.00030324564,0.013953291,0.012600165,0.002337483,0.9708058
6852,0.1819586,0.08992071,0.11960903,0.00975709,0.5987545
6853,0.6397727,0.00041975704,0.014481868,0.26167843,0.08364729
6854,0.22218607,0.00035819295,0.03503043,0.10693575,0.6354895
6855,0.04192359,0.013144179,0.16134326,0.32355702,0.46003196
6856,0.39229628,0.0005926466,0.025453608,0.3435715,0.23808594
6857,0.002407868,0.0032262467,0.06785743,0.0031238543,0.92338455
6858,0.30484617,0.0029437128,0.09582267,0.34307647,0.253311
6859,0.36735442,0.0011379757,0.019875856,0.47409374,0.13753805
6860,0.39686275,0.002340048,0.03862411,0.36848065,0.19369246
6861,0.884431,0.005111857,0.002201444,0.0011653448,0.10709038
6862,0.056984782,0.017605232,0.19548082,0.29739487,0.43253428
6863,0.7339793,0.0004795898,0.0073859426,0.1649761,0.093179114
6864,0.86764365,0.00072302425,0.0019847315,0.007221377,0.12242719
6865,0.4397335,0.0004906798,0.068646364,0.1770157,0.3141137
6866,0.19957682,0.018964803,0.4458028,0.021126872,0.3145287
6867,0.80569047,0.00097124535,0.023078585,0.06342604,0.10683364
6868,0.0039855237,0.049954955,0.2711043,0.01743839,0.65751684
6869,0.6723042,0.0011880304,0.007867321,0.08402466,0.23461576
6870,0.9178479,0.00023132616,0.0010380972,0.030048706,0.05083401
6871,0.0002919575,0.007852835,0.009307898,0.003182351,0.979365
6872,0.834279,0.0020726402,0.0038006946,0.009237493,0.1506101
6873,0.70497364,0.00019887526,0.010178899,0.19124009,0.09340849
6874,0.89472044,0.0020755776,0.0032009513,0.02215721,0.077845864
6875,0.49822474,0.00046169877,0.008682687,0.42998412,0.0626467
6876,0.17057325,0.0011626328,0.025002884,0.2997026,0.5035586
6877,0.11462534,0.0031356306,0.025623467,0.68560064,0.17101488
6878,0.9925297,0.0003283503,0.0003969221,0.004459884,0.0022851925
6879,0.26900473,0.00036882583,0.07996372,0.43583176,0.21483096
6880,0.10034473,0.056132384,0.06531228,0.00636562,0.771845
6881,0.19439314,0.030521736,0.06952661,0.008355847,0.6972027
6882,0.92400134,0.00035523679,0.0014521151,0.047598507,0.02659278
6883,0.033551026,0.03292286,0.26427794,0.00096937787,0.66827875
6884,0.31752235,0.0038786458,0.0527635,0.26656166,0.35927385
6885,0.1832084,0.010691729,0.11135384,0.008878556,0.6858674
6886,0.30987176,0.004040549,0.04685214,0.18877447,0.45046103
6887,0.0021022272,0.0014358485,0.13461046,0.0043594674,0.85749197
6888,0.8556791,0.0013327047,0.0027842158,0.0070403754,0.13316363
6889,0.78686124,0.00084846216,0.003660281,0.05200535,0.1566247
6890,0.36149856,0.0013299988,0.061877523,0.40221325,0.17308061
6891,0.0074619427,0.007825349,0.14033543,0.008360479,0.83601683
6892,0.96157026,0.00022397765,0.0010118057,0.0076327086,0.02956126
6893,0.27920762,0.00073444465,0.017229311,0.62842584,0.07440275
6894,0.3354923,0.0022314703,0.055173695,0.24694,0.36016253
6895,0.9636378,0.00022108536,0.00042605447,0.026081353,0.0096337125
6896,0.775067,0.0017240676,0.002379648,0.0049829544,0.21584634
6897,0.012470356,0.0024829959,0.14743419,0.48368585,0.35392663
6898,0.02900617,0.004075754,0.27372855,0.4005981,0.29259145
6899,0.73003817,0.0008013245,0.0065674586,0.16357702,0.09901603
6900,0.79148805,0.0019837762,0.0040536355,0.17227036,0.030204237
6901,0.90942216,0.00195807,0.0026976487,0.009831491,0.07609064
6902,0.98794043,0.00019651737,0.00038257008,0.0087466175,0.002733912
6903,0.97725016,0.00056665496,0.0013250248,0.009132971,0.0117252115
6904,0.0022058827,0.03602236,0.030645503,0.002810716,0.9283155
6905,0.26562557,0.0025106731,0.0074338433,0.64194334,0.08248654
6906,0.023386944,0.00243958,0.12721871,0.49535763,0.3515971
6907,0.013410901,0.0076959645,0.30754736,0.032077163,0.63926864
6908,0.64845026,0.00056721584,0.00969472,0.171165,0.17012277
6909,0.6992628,0.0009252482,0.0016308839,0.058406815,0.23977429
6910,0.41717595,0.0016732125,0.028594173,0.24377626,0.30878043
6911,0.56062293,0.00073612237,0.024848882,0.3350385,0.078753546
